date;home_team_id;home_team_goals;away_team_goals;away_team_id;tournament_id
30/05/2018;GRE;0;0;FLU;SERIE_A
30/05/2018;CRU;1;0;PAL;SERIE_A
31/05/2018;FLA;2;0;BAH;SERIE_A
31/05/2018;COR;1;0;AME;SERIE_A
31/05/2018;ATH;2;0;SAN;SERIE_A
02/06/2018;ATL;3;3;CHA;SERIE_A
02/06/2018;INT;0;0;SPO;SERIE_A
02/06/2018;VAS;1;2;BOT;SERIE_A
02/06/2018;PAL;3;1;SAO;SERIE_A
03/06/2018;AME;3;1;ATH;SERIE_A
03/06/2018;BAH;0;2;GRE;SERIE_A
03/06/2018;FLA;1;0;COR;SERIE_A
03/06/2018;SAN;5;2;VIT;SERIE_A
03/06/2018;CEA;0;1;CRU;SERIE_A
04/06/2018;PAR;2;1;FLU;SERIE_A
05/06/2018;SAO;0;0;INT;SERIE_A
06/06/2018;VIT;1;0;CHA;SERIE_A
06/06/2018;BOT;0;0;CEA;SERIE_A
06/06/2018;COR;1;1;SAN;SERIE_A
06/06/2018;SPO;1;0;ATH;SERIE_A
06/06/2018;CRU;1;1;VAS;SERIE_A
06/06/2018;GRE;0;2;PAL;SERIE_A
07/06/2018;FLU;0;2;FLA;SERIE_A
07/06/2018;PAR;1;0;BAH;SERIE_A
07/06/2018;AME;1;3;ATL;SERIE_A
09/06/2018;ATH;0;1;SAO;SERIE_A
09/06/2018;CHA;2;0;CRU;SERIE_A
09/06/2018;VAS;3;2;SPO;SERIE_A
09/06/2018;COR;0;0;VIT;SERIE_A
10/06/2018;GRE;1;0;AME;SERIE_A
10/06/2018;ATL;5;2;FLU;SERIE_A
10/06/2018;BAH;3;3;BOT;SERIE_A
10/06/2018;CEA;2;2;PAL;SERIE_A
10/06/2018;FLA;2;0;PAR;SERIE_A
10/06/2018;SAN;1;2;INT;SERIE_A
12/06/2018;SAO;3;0;VIT;SERIE_A
13/06/2018;AME;0;0;CHA;SERIE_A
13/06/2018;FLU;0;1;SAN;SERIE_A
13/06/2018;SPO;0;0;GRE;SERIE_A
13/06/2018;PAR;1;1;CRU;SERIE_A
13/06/2018;BOT;2;0;ATH;SERIE_A
13/06/2018;PAL;1;1;FLA;SERIE_A
13/06/2018;ATL;2;1;CEA;SERIE_A
13/06/2018;BAH;1;0;COR;SERIE_A
13/06/2018;INT;3;1;VAS;SERIE_A
18/07/2018;CEA;1;0;SPO;SERIE_A
18/07/2018;VIT;1;0;PAR;SERIE_A
18/07/2018;GRE;2;0;ATL;SERIE_A
18/07/2018;COR;2;0;BOT;SERIE_A
18/07/2018;FLA;0;1;SAO;SERIE_A
19/07/2018;CRU;3;1;AME;SERIE_A
19/07/2018;CHA;1;1;BAH;SERIE_A
19/07/2018;VAS;1;1;FLU;SERIE_A
19/07/2018;SAN;1;1;PAL;SERIE_A
19/07/2018;ATH;2;2;INT;SERIE_A
21/07/2018;FLA;2;0;BOT;SERIE_A
21/07/2018;SAO;3;1;COR;SERIE_A
22/07/2018;PAR;1;0;AME;SERIE_A
22/07/2018;BAH;4;1;VIT;SERIE_A
22/07/2018;VAS;1;0;GRE;SERIE_A
22/07/2018;SPO;1;2;FLU;SERIE_A
22/07/2018;PAL;3;2;ATL;SERIE_A
22/07/2018;CRU;2;1;ATH;SERIE_A
22/07/2018;CHA;0;0;SAN;SERIE_A
23/07/2018;INT;1;0;CEA;SERIE_A
25/07/2018;FLU;1;0;PAL;SERIE_A
25/07/2018;ATL;2;0;PAR;SERIE_A
25/07/2018;SAN;1;1;FLA;SERIE_A
25/07/2018;COR;2;0;CRU;SERIE_A
26/07/2018;VIT;1;0;SPO;SERIE_A
26/07/2018;BOT;1;0;CHA;SERIE_A
26/07/2018;GRE;2;1;SAO;SERIE_A
26/07/2018;AME;2;1;INT;SERIE_A
29/08/2018;CEA;0;2;BAH;SERIE_A
29/08/2018;ATH;1;0;VAS;SERIE_A
28/07/2018;CEA;1;0;FLU;SERIE_A
29/07/2018;PAL;3;0;PAR;SERIE_A
29/07/2018;VAS;1;4;COR;SERIE_A
29/07/2018;FLA;4;1;SPO;SERIE_A
29/07/2018;INT;3;0;BOT;SERIE_A
29/07/2018;CRU;0;2;SAO;SERIE_A
29/07/2018;ATH;4;0;VIT;SERIE_A
29/07/2018;SAN;0;1;AME;SERIE_A
29/07/2018;CHA;1;1;GRE;SERIE_A
30/07/2018;BAH;2;2;ATL;SERIE_A
04/08/2018;BOT;0;0;SAN;SERIE_A
04/08/2018;GRE;2;0;FLA;SERIE_A
04/08/2018;COR;0;0;ATH;SERIE_A
05/08/2018;SAO;2;1;VAS;SERIE_A
05/08/2018;PAR;0;1;CEA;SERIE_A
05/08/2018;AME;0;0;PAL;SERIE_A
05/08/2018;VIT;1;1;CRU;SERIE_A
05/08/2018;SPO;1;1;CHA;SERIE_A
05/08/2018;FLU;1;1;BAH;SERIE_A
06/08/2018;ATL;0;1;INT;SERIE_A
11/08/2018;CEA;0;0;ATH;SERIE_A
11/08/2018;BAH;1;0;AME;SERIE_A
12/08/2018;ATL;3;1;SAN;SERIE_A
12/08/2018;PAR;1;1;BOT;SERIE_A
12/08/2018;SPO;1;3;SAO;SERIE_A
12/08/2018;CHA;2;1;COR;SERIE_A
12/08/2018;FLA;1;0;CRU;SERIE_A
12/08/2018;GRE;4;0;VIT;SERIE_A
12/08/2018;PAL;1;0;VAS;SERIE_A
13/08/2018;FLU;0;3;INT;SERIE_A
18/08/2018;SAN;3;0;SPO;SERIE_A
18/08/2018;COR;0;1;GRE;SERIE_A
19/08/2018;INT;1;0;PAR;SERIE_A
19/08/2018;ATH;3;0;FLA;SERIE_A
19/08/2018;BOT;0;3;ATL;SERIE_A
19/08/2018;CRU;1;1;BAH;SERIE_A
19/08/2018;VIT;0;3;PAL;SERIE_A
19/08/2018;SAO;2;0;CHA;SERIE_A
19/08/2018;AME;0;0;FLU;SERIE_A
20/08/2018;VAS;1;1;CEA;SERIE_A
08/08/2018;CEA;1;1;SAN;SERIE_A
22/08/2018;PAR;1;1;SAO;SERIE_A
22/08/2018;BAH;0;1;INT;SERIE_A
22/08/2018;SPO;0;2;AME;SERIE_A
22/08/2018;PAL;2;0;BOT;SERIE_A
22/08/2018;GRE;1;1;CRU;SERIE_A
22/08/2018;FLU;1;0;COR;SERIE_A
23/08/2018;FLA;1;0;VIT;SERIE_A
23/08/2018;ATL;0;0;VAS;SERIE_A
13/09/2018;CHA;2;1;ATH;SERIE_A
25/08/2018;SAN;2;0;BAH;SERIE_A
25/08/2018;COR;1;0;PAR;SERIE_A
25/08/2018;ATH;2;1;GRE;SERIE_A
25/08/2018;BOT;2;0;SPO;SERIE_A
25/08/2018;CRU;2;1;FLU;SERIE_A
26/08/2018;SAO;1;0;CEA;SERIE_A
26/08/2018;INT;0;0;PAL;SERIE_A
26/08/2018;VIT;1;0;ATL;SERIE_A
26/08/2018;AME;2;2;FLA;SERIE_A
26/08/2018;VAS;3;1;CHA;SERIE_A
01/09/2018;VIT;1;0;AME;SERIE_A
01/09/2018;GRE;4;0;BOT;SERIE_A
01/09/2018;VAS;0;3;SAN;SERIE_A
01/09/2018;COR;1;1;ATL;SERIE_A
02/09/2018;FLA;0;1;CEA;SERIE_A
02/09/2018;ATH;2;0;BAH;SERIE_A
02/09/2018;SPO;1;0;PAR;SERIE_A
02/09/2018;SAO;1;1;FLU;SERIE_A
02/09/2018;CRU;0;0;INT;SERIE_A
02/09/2018;CHA;1;2;PAL;SERIE_A
05/09/2018;BAH;2;0;SPO;SERIE_A
05/09/2018;BOT;1;1;CRU;SERIE_A
05/09/2018;CEA;2;1;COR;SERIE_A
05/09/2018;PAR;1;1;CHA;SERIE_A
05/09/2018;PAL;2;0;ATH;SERIE_A
05/09/2018;INT;2;1;FLA;SERIE_A
05/09/2018;ATL;1;0;SAO;SERIE_A
06/09/2018;FLU;0;0;VIT;SERIE_A
06/09/2018;SAN;0;0;GRE;SERIE_A
06/09/2018;AME;2;1;VAS;SERIE_A
08/09/2018;SPO;0;0;CRU;SERIE_A
08/09/2018;SAO;1;0;BAH;SERIE_A
08/09/2018;FLA;2;0;CHA;SERIE_A
09/09/2018;INT;1;0;GRE;SERIE_A
09/09/2018;PAL;1;0;COR;SERIE_A
09/09/2018;AME;0;0;CEA;SERIE_A
09/09/2018;FLU;1;0;BOT;SERIE_A
09/09/2018;VIT;1;0;VAS;SERIE_A
09/09/2018;PAR;0;2;SAN;SERIE_A
10/09/2018;ATL;3;1;ATH;SERIE_A
15/09/2018;GRE;2;0;PAR;SERIE_A
15/09/2018;CEA;2;0;VIT;SERIE_A
15/09/2018;VAS;1;1;FLA;SERIE_A
16/09/2018;BOT;1;0;AME;SERIE_A
16/09/2018;SAN;0;0;SAO;SERIE_A
16/09/2018;CRU;0;0;ATL;SERIE_A
16/09/2018;BAH;1;1;PAL;SERIE_A
16/09/2018;ATH;3;1;FLU;SERIE_A
16/09/2018;COR;2;1;SPO;SERIE_A
17/09/2018;CHA;2;1;INT;SERIE_A
22/09/2018;SAO;1;1;AME;SERIE_A
23/09/2018;GRE;3;2;CEA;SERIE_A
23/09/2018;FLA;2;1;ATL;SERIE_A
23/09/2018;ATH;3;0;PAR;SERIE_A
23/09/2018;COR;1;1;INT;SERIE_A
23/09/2018;VIT;3;4;BOT;SERIE_A
23/09/2018;SPO;0;1;PAL;SERIE_A
23/09/2018;CRU;2;1;SAN;SERIE_A
24/09/2018;CHA;1;2;FLU;SERIE_A
24/09/2018;VAS;2;1;BAH;SERIE_A
29/09/2018;FLU;0;1;GRE;SERIE_A
29/09/2018;AME;0;0;COR;SERIE_A
29/09/2018;BAH;0;0;FLA;SERIE_A
30/09/2018;PAL;3;1;CRU;SERIE_A
30/09/2018;INT;2;1;VIT;SERIE_A
30/09/2018;ATL;5;2;SPO;SERIE_A
30/09/2018;SAN;1;0;ATH;SERIE_A
30/09/2018;BOT;2;2;SAO;SERIE_A
30/09/2018;CEA;3;1;CHA;SERIE_A
01/10/2018;PAR;1;1;VAS;SERIE_A
05/10/2018;SPO;2;1;INT;SERIE_A
05/10/2018;COR;0;3;FLA;SERIE_A
05/10/2018;VIT;0;1;SAN;SERIE_A
06/10/2018;ATH;4;0;AME;SERIE_A
06/10/2018;CHA;1;0;ATL;SERIE_A
06/10/2018;SAO;0;2;PAL;SERIE_A
06/10/2018;GRE;2;2;BAH;SERIE_A
08/10/2018;FLU;4;0;PAR;SERIE_A
09/10/2018;BOT;1;1;VAS;SERIE_A
24/10/2018;CRU;0;2;CEA;SERIE_A
13/10/2018;FLA;3;0;FLU;SERIE_A
13/10/2018;SAN;1;0;COR;SERIE_A
13/10/2018;BAH;2;0;PAR;SERIE_A
14/10/2018;CHA;0;1;VIT;SERIE_A
14/10/2018;PAL;2;0;GRE;SERIE_A
14/10/2018;INT;3;1;SAO;SERIE_A
14/10/2018;VAS;2;0;CRU;SERIE_A
14/10/2018;ATH;4;0;SPO;SERIE_A
14/10/2018;ATL;0;0;AME;SERIE_A
15/10/2018;CEA;0;0;BOT;SERIE_A
20/10/2018;BOT;0;1;BAH;SERIE_A
20/10/2018;AME;1;1;GRE;SERIE_A
20/10/2018;SAO;0;0;ATH;SERIE_A
20/10/2018;SPO;2;1;VAS;SERIE_A
21/10/2018;VIT;2;2;COR;SERIE_A
21/10/2018;FLU;1;0;ATL;SERIE_A
21/10/2018;PAL;2;1;CEA;SERIE_A
21/10/2018;CRU;3;0;CHA;SERIE_A
21/10/2018;PAR;0;4;FLA;SERIE_A
22/10/2018;INT;2;2;SAN;SERIE_A
26/10/2018;VIT;0;1;SAO;SERIE_A
26/10/2018;VAS;1;1;INT;SERIE_A
27/10/2018;SAN;3;0;FLU;SERIE_A
27/10/2018;GRE;3;4;SPO;SERIE_A
27/10/2018;COR;2;1;BAH;SERIE_A
27/10/2018;FLA;1;1;PAL;SERIE_A
27/10/2018;CHA;1;0;AME;SERIE_A
27/10/2018;CRU;3;1;PAR;SERIE_A
27/10/2018;ATH;2;1;BOT;SERIE_A
29/10/2018;CEA;2;1;ATL;SERIE_A
03/11/2018;ATL;0;1;GRE;SERIE_A
03/11/2018;FLU;0;1;VAS;SERIE_A
03/11/2018;PAL;3;2;SAN;SERIE_A
04/11/2018;PAR;1;1;VIT;SERIE_A
04/11/2018;AME;1;2;CRU;SERIE_A
04/11/2018;SAO;2;2;FLA;SERIE_A
04/11/2018;BOT;1;0;COR;SERIE_A
04/11/2018;BAH;1;0;CHA;SERIE_A
04/11/2018;INT;2;1;ATH;SERIE_A
05/11/2018;SPO;1;0;CEA;SERIE_A
10/11/2018;AME;0;1;PAR;SERIE_A
10/11/2018;COR;1;1;SAO;SERIE_A
10/11/2018;BOT;2;1;FLA;SERIE_A
10/11/2018;ATH;2;0;CRU;SERIE_A
11/11/2018;ATL;1;1;PAL;SERIE_A
11/11/2018;GRE;2;1;VAS;SERIE_A
11/11/2018;CEA;1;1;INT;SERIE_A
11/11/2018;VIT;2;2;BAH;SERIE_A
11/11/2018;FLU;0;0;SPO;SERIE_A
12/11/2018;SAN;0;1;CHA;SERIE_A
14/11/2018;VAS;1;1;ATH;SERIE_A
14/11/2018;PAR;0;1;ATL;SERIE_A
14/11/2018;BAH;2;1;CEA;SERIE_A
14/11/2018;PAL;3;0;FLU;SERIE_A
14/11/2018;CRU;1;0;COR;SERIE_A
14/11/2018;SPO;0;0;VIT;SERIE_A
15/11/2018;CHA;0;1;BOT;SERIE_A
15/11/2018;FLA;1;0;SAN;SERIE_A
15/11/2018;SAO;1;1;GRE;SERIE_A
15/11/2018;INT;2;0;AME;SERIE_A
17/11/2018;VIT;1;2;ATH;SERIE_A
17/11/2018;COR;1;0;VAS;SERIE_A
17/11/2018;ATL;1;0;BAH;SERIE_A
18/11/2018;BOT;1;0;INT;SERIE_A
18/11/2018;SPO;0;1;FLA;SERIE_A
18/11/2018;AME;2;1;SAN;SERIE_A
18/11/2018;PAR;1;1;PAL;SERIE_A
18/11/2018;GRE;2;0;CHA;SERIE_A
18/11/2018;SAO;1;0;CRU;SERIE_A
19/11/2018;FLU;0;0;CEA;SERIE_A
21/11/2018;INT;1;2;ATL;SERIE_A
21/11/2018;SAN;1;1;BOT;SERIE_A
21/11/2018;CRU;3;0;VIT;SERIE_A
21/11/2018;ATH;1;0;COR;SERIE_A
21/11/2018;FLA;2;0;GRE;SERIE_A
21/11/2018;PAL;4;0;AME;SERIE_A
22/11/2018;VAS;2;0;SAO;SERIE_A
22/11/2018;CEA;1;0;PAR;SERIE_A
22/11/2018;CHA;2;1;SPO;SERIE_A
22/11/2018;BAH;2;0;FLU;SERIE_A
24/11/2018;SAN;3;2;ATL;SERIE_A
25/11/2018;CRU;0;2;FLA;SERIE_A
25/11/2018;VIT;0;0;GRE;SERIE_A
25/11/2018;VAS;0;1;PAL;SERIE_A
25/11/2018;ATH;2;2;CEA;SERIE_A
25/11/2018;AME;1;0;BAH;SERIE_A
25/11/2018;COR;0;0;CHA;SERIE_A
25/11/2018;INT;2;0;FLU;SERIE_A
26/11/2018;SAO;0;0;SPO;SERIE_A
26/11/2018;BOT;2;1;PAR;SERIE_A
01/12/2018;ATL;1;0;BOT;SERIE_A
01/12/2018;FLA;1;2;ATH;SERIE_A
02/12/2018;PAR;1;1;INT;SERIE_A
02/12/2018;CHA;1;0;SAO;SERIE_A
02/12/2018;BAH;0;0;CRU;SERIE_A
02/12/2018;FLU;1;0;AME;SERIE_A
02/12/2018;CEA;0;0;VAS;SERIE_A
02/12/2018;SPO;2;1;SAN;SERIE_A
02/12/2018;PAL;3;2;VIT;SERIE_A
02/12/2018;GRE;1;0;COR;SERIE_A
